resena_id,atributo,n_frases,s0,s1,s2,s3,s4,sentimiento,bodega,puntuacion
ChZDSUhNMG9nS0VJQ0FnSUM2c0x1OUZREAE,Vino y cata,1,0.004162,0.005159,0.076583,0.438419,0.475676,4.376,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2cTlITWN3EAE,Instalaciones,1,0.002721,0.00383,0.037902,0.344875,0.610671,4.557,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2cTlITWN3EAE,Vino y cata,1,0.013724,0.023228,0.103539,0.348388,0.511122,4.32,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2cTlITWN3EAE,Visita y experiencia,2,0.009892,0.017887,0.113534,0.415419,0.443267,4.264,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2cUxLWlNBEAE,Instalaciones,1,0.001898,0.001409,0.009562,0.113409,0.873722,4.856,"Bodega, Viña Y Casa Rural Santa Petronila",5.0
ChZDSUhNMG9nS0VJQ0FnSUM2cUxyYlFREAE,Instalaciones,1,0.001592,0.001916,0.034932,0.362042,0.599517,4.556,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2cUxyYlFREAE,Vino y cata,2,0.006325,0.004935,0.032977,0.260491,0.695271,4.633,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2cUxyYlFREAE,Visita y experiencia,1,0.007061,0.006546,0.049663,0.310921,0.625809,4.542,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2cV9IREJnEAE,Instalaciones,1,0.004993,0.005309,0.027992,0.208038,0.753668,4.7,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2cV9IREJnEAE,Personal y trato,1,0.003069,0.003003,0.027276,0.259979,0.706673,4.664,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2cV9IREJnEAE,Vino y cata,2,0.004031,0.004156,0.027634,0.234008,0.73017,4.682,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2cV9IREJnEAE,Visita y experiencia,1,0.003069,0.003003,0.027276,0.259979,0.706673,4.664,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2clltYVZ3EAE,Visita y experiencia,1,0.028346,0.204145,0.53294,0.21743,0.017139,2.991,Bodegas Osborne,4.0
ChZDSUhNMG9nS0VJQ0FnSUM2d05uLU9REAE,Instalaciones,1,0.005313,0.011205,0.197022,0.552701,0.23376,3.998,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2d05uLU9REAE,Vino y cata,1,0.005313,0.011205,0.197022,0.552701,0.23376,3.998,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2d05uLU9REAE,Visita y experiencia,1,0.005313,0.011205,0.197022,0.552701,0.23376,3.998,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2d3JEaWNnEAE,Instalaciones,1,0.003723,0.004818,0.029523,0.286643,0.675292,4.625,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2d3JEaWNnEAE,Vino y cata,1,0.003723,0.004818,0.029523,0.286643,0.675292,4.625,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2d3JEaWNnEAE,Visita y experiencia,1,0.003723,0.004818,0.029523,0.286643,0.675292,4.625,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2dFAyREtnEAE,Instalaciones,1,0.003693,0.006801,0.060149,0.449704,0.479653,4.395,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2dFAyREtnEAE,Vino y cata,2,0.002501,0.004087,0.037085,0.391335,0.564992,4.512,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM2dFAyREtnEAE,Visita y experiencia,2,0.002501,0.004087,0.037085,0.391335,0.564992,4.512,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3MFpIcFVnEAE,Instalaciones,1,0.00228,0.001679,0.011641,0.203577,0.780823,4.759,Bodega Mar 7,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3MFpIcFVnEAE,Personal y trato,1,0.00228,0.001679,0.011641,0.203577,0.780823,4.759,Bodega Mar 7,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3MFpIcFVnEAE,Vino y cata,2,0.007958,0.006706,0.03941,0.204393,0.741533,4.665,Bodega Mar 7,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3NXFyeUVnEAE,Instalaciones,1,0.005468,0.005751,0.053177,0.346709,0.588896,4.508,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3NXFyeUVnEAE,Vino y cata,2,0.009035,0.017177,0.10626,0.396549,0.470979,4.303,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3NXFyeUVnEAE,Visita y experiencia,2,0.00445,0.004199,0.038471,0.311067,0.641814,4.582,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3NllMZUdBEAE,Instalaciones,3,0.305739,0.179413,0.174781,0.203213,0.136855,2.686,Bodegas Osborne,1.0
ChZDSUhNMG9nS0VJQ0FnSUM3NllMZUdBEAE,Precio y valor,1,0.427909,0.42584,0.133888,0.009556,0.002807,1.734,Bodegas Osborne,1.0
ChZDSUhNMG9nS0VJQ0FnSUM3NllMZUdBEAE,Vino y cata,4,0.348395,0.228082,0.151935,0.159588,0.112,2.459,Bodegas Osborne,1.0
ChZDSUhNMG9nS0VJQ0FnSUM3NllMZUdBEAE,Visita y experiencia,2,0.45078,0.248686,0.168612,0.072948,0.058974,2.041,Bodegas Osborne,1.0
ChZDSUhNMG9nS0VJQ0FnSUM3a09ib1hBEAE,Instalaciones,1,0.00241,0.002651,0.029794,0.332537,0.632608,4.59,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3a09ib1hBEAE,Vino y cata,1,0.00241,0.002651,0.029794,0.332537,0.632608,4.59,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3a09ib1hBEAE,Visita y experiencia,1,0.00241,0.002651,0.029794,0.332537,0.632608,4.59,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3bUw2WkR3EAE,Instalaciones,2,0.00145,0.001357,0.013181,0.209711,0.7743,4.754,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3bUw2WkR3EAE,Vino y cata,3,0.003367,0.003561,0.024417,0.234754,0.733902,4.692,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3bUw2WkR3EAE,Visita y experiencia,1,0.001008,0.001136,0.013668,0.256888,0.7273,4.708,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3bXBybkl3EAE,Instalaciones,2,0.010026,0.014062,0.058747,0.35308,0.564085,4.447,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3bXBybkl3EAE,Personal y trato,1,0.001378,0.003468,0.036045,0.394047,0.565062,4.518,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3bXBybkl3EAE,Vino y cata,2,0.010026,0.014062,0.058747,0.35308,0.564085,4.447,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3bXBybkl3EAE,Visita y experiencia,1,0.001378,0.003468,0.036045,0.394047,0.565062,4.518,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3bnBEZ05REAE,Personal y trato,1,0.506699,0.350037,0.126351,0.012583,0.004331,1.658,Bodegas González Byass – Tío Pepe,2.0
ChZDSUhNMG9nS0VJQ0FnSUM3bnBEZ05REAE,Vino y cata,1,0.314853,0.457113,0.197647,0.02582,0.004568,1.948,Bodegas González Byass – Tío Pepe,2.0
ChZDSUhNMG9nS0VJQ0FnSUM3bnBEZ05REAE,Visita y experiencia,1,0.004485,0.008827,0.127447,0.525135,0.334106,4.176,Bodegas González Byass – Tío Pepe,2.0
ChZDSUhNMG9nS0VJQ0FnSUM3c3FQaUZ3EAE,Personal y trato,1,0.002198,0.001646,0.012465,0.1235,0.86019,4.838,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3c3FQaUZ3EAE,Visita y experiencia,1,0.002198,0.001646,0.012465,0.1235,0.86019,4.838,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3d0llTU53EAE,Instalaciones,1,0.538428,0.288411,0.138797,0.022183,0.012181,1.681,Bodegas Fundador,1.0
ChZDSUhNMG9nS0VJQ0FnSUM3dGZpZGNBEAE,Instalaciones,1,0.002651,0.002805,0.025292,0.268491,0.700761,4.662,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3dGZpZGNBEAE,Personal y trato,1,0.002651,0.002805,0.025292,0.268491,0.700761,4.662,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3dGZpZGNBEAE,Vino y cata,1,0.002651,0.002805,0.025292,0.268491,0.700761,4.662,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3dGZpZGNBEAE,Visita y experiencia,1,0.002651,0.002805,0.025292,0.268491,0.700761,4.662,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3eE5ueU53EAE,Instalaciones,2,0.002949,0.003516,0.025995,0.275225,0.692314,4.65,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3eE5ueU53EAE,Personal y trato,3,0.004001,0.006082,0.055782,0.318364,0.61577,4.536,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUM3eE5ueU53EAE,Visita y experiencia,5,0.003343,0.004997,0.047266,0.335034,0.60936,4.542,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4MU5hUU1BEAE,Vino y cata,1,0.003832,0.003207,0.011596,0.10711,0.874255,4.845,Viña La Torre,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4MU5hUU1BEAE,Visita y experiencia,2,0.327146,0.266585,0.201195,0.128296,0.076779,2.361,Viña La Torre,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4NjhEOWR3EAE,Instalaciones,1,0.00485,0.005052,0.033596,0.280785,0.675717,4.617,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4NjhEOWR3EAE,Precio y valor,1,0.010162,0.010891,0.104453,0.35003,0.524464,4.368,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4NjhEOWR3EAE,Visita y experiencia,1,0.010162,0.010891,0.104453,0.35003,0.524464,4.368,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4aTlyNEdREAE,Vino y cata,3,0.011229,0.015961,0.055282,0.240481,0.677047,4.556,Bodega Cooperativa Albarizas,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4aTlyNEdREAE,Visita y experiencia,1,0.007129,0.009574,0.053614,0.337025,0.592658,4.499,Bodega Cooperativa Albarizas,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4b2FhMUdBEAE,Vino y cata,1,0.001888,0.001683,0.020836,0.340293,0.6353,4.605,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4b2FhMUdBEAE,Visita y experiencia,1,0.001888,0.001683,0.020836,0.340293,0.6353,4.605,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4b3NTZEZREAE,Personal y trato,1,0.415334,0.380126,0.167069,0.027604,0.009866,1.837,Bodegas Delgado Zuleta,1.0
ChZDSUhNMG9nS0VJQ0FnSUM4b3NTZEZREAE,Precio y valor,1,0.415334,0.380126,0.167069,0.027604,0.009866,1.837,Bodegas Delgado Zuleta,1.0
ChZDSUhNMG9nS0VJQ0FnSUM4b3NTZEZREAE,Vino y cata,2,0.224346,0.213599,0.157923,0.185341,0.218791,2.961,Bodegas Delgado Zuleta,1.0
ChZDSUhNMG9nS0VJQ0FnSUM4bTc2QllREAE,Personal y trato,1,0.173899,0.148523,0.227475,0.214901,0.235202,3.189,Bodegas Gutiérrez Colosía,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4bTc2QllREAE,Precio y valor,1,0.005494,0.010192,0.086007,0.416203,0.482103,4.359,Bodegas Gutiérrez Colosía,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4cTRfa013EAE,Instalaciones,1,0.002178,0.001335,0.007758,0.07452,0.914209,4.897,"Bodega, Viña Y Casa Rural Santa Petronila",5.0
ChZDSUhNMG9nS0VJQ0FnSUM4cTgtOGV3EAE,Entorno y viñedo,1,0.007144,0.004046,0.015829,0.103338,0.869644,4.824,"Bodega, Viña Y Casa Rural Santa Petronila",5.0
ChZDSUhNMG9nS0VJQ0FnSUM4dE9ialhnEAE,Vino y cata,1,0.004554,0.004436,0.029127,0.196649,0.765234,4.714,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4dE9ialhnEAE,Visita y experiencia,1,0.006767,0.00533,0.03327,0.214145,0.740488,4.676,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUM4dW9TM0Z3EAE,Personal y trato,1,0.003263,0.004007,0.062637,0.427618,0.502475,4.422,Bodegas Gutiérrez Colosía,4.0
ChZDSUhNMG9nS0VJQ0FnSUM5LV92NUN3EAE,Vino y cata,1,0.001225,0.000996,0.007187,0.142814,0.847779,4.835,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5LV92NUN3EAE,Visita y experiencia,1,0.001964,0.002087,0.015691,0.300452,0.679806,4.654,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5M2RYaUJnEAE,Visita y experiencia,1,0.00382,0.004094,0.051628,0.385413,0.555046,4.484,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5NU1EZlN3EAE,Instalaciones,2,0.114135,0.054493,0.136609,0.340505,0.354257,3.766,Bodegas Herederos De Argüeso,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5NU1EZlN3EAE,Vino y cata,1,0.003737,0.004923,0.082876,0.501515,0.406949,4.303,Bodegas Herederos De Argüeso,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5NzVETkxnEAE,Instalaciones,3,0.168135,0.232449,0.212031,0.142294,0.24509,3.064,Bodegas González Byass – Tío Pepe,4.0
ChZDSUhNMG9nS0VJQ0FnSUM5NzVETkxnEAE,Precio y valor,1,0.203282,0.46805,0.298345,0.026936,0.003387,2.159,Bodegas González Byass – Tío Pepe,4.0
ChZDSUhNMG9nS0VJQ0FnSUM5NzVETkxnEAE,Vino y cata,2,0.150562,0.114649,0.168874,0.199974,0.365941,3.516,Bodegas González Byass – Tío Pepe,4.0
ChZDSUhNMG9nS0VJQ0FnSUM5NzVETkxnEAE,Visita y experiencia,3,0.130633,0.267517,0.301866,0.191118,0.108866,2.88,Bodegas González Byass – Tío Pepe,4.0
ChZDSUhNMG9nS0VJQ0FnSUM5OXFiZUl3EAE,Instalaciones,1,0.002754,0.002452,0.023034,0.254466,0.717295,4.681,Cooperativa De Viticultores Chiclaneros,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5OXFiZUl3EAE,Precio y valor,1,0.002136,0.002009,0.02457,0.27085,0.700435,4.665,Cooperativa De Viticultores Chiclaneros,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5OXFiZUl3EAE,Vino y cata,1,0.043662,0.059926,0.203242,0.397745,0.295424,3.841,Cooperativa De Viticultores Chiclaneros,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5X1lIY0ZREAE,Instalaciones,2,0.06383,0.055739,0.117351,0.316545,0.446534,4.026,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5X1lIY0ZREAE,Vino y cata,2,0.06383,0.055739,0.117351,0.316545,0.446534,4.026,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5X1lIY0ZREAE,Visita y experiencia,1,0.117914,0.098298,0.101513,0.199541,0.482734,3.831,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5X2VqWUVBEAE,Vino y cata,2,0.081915,0.104598,0.130658,0.36456,0.318269,3.733,Bodegas Barón,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5X2VqWUVBEAE,Visita y experiencia,1,0.001433,0.002807,0.069114,0.534694,0.391953,4.313,Bodegas Barón,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5a1B1c0V3EAE,Instalaciones,1,0.001106,0.000809,0.00246,0.06674,0.928886,4.921,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5a1B1c0V3EAE,Vino y cata,1,0.001106,0.000809,0.00246,0.06674,0.928886,4.921,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5a1B1c0V3EAE,Visita y experiencia,1,0.001106,0.000809,0.00246,0.06674,0.928886,4.921,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5aE5yRVhBEAE,Entorno y viñedo,2,0.002054,0.00169,0.010795,0.148764,0.836697,4.816,Bodegas Luis Pérez,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5aE5yRVhBEAE,Vino y cata,1,0.002058,0.001773,0.010948,0.147523,0.837697,4.817,Bodegas Luis Pérez,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5aE5yRVhBEAE,Visita y experiencia,1,0.002051,0.001607,0.010641,0.150004,0.835697,4.816,Bodegas Luis Pérez,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5aTlhR0ZBEAE,Instalaciones,1,0.001169,0.001604,0.029912,0.388741,0.578574,4.542,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5aTlhR0ZBEAE,Vino y cata,1,0.001169,0.001604,0.029912,0.388741,0.578574,4.542,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5aTlhR0ZBEAE,Visita y experiencia,1,0.001169,0.001604,0.029912,0.388741,0.578574,4.542,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5azR1clBREAE,Instalaciones,1,0.170687,0.196142,0.363422,0.184797,0.084952,2.817,Bodegas Hidalgo – La Gitana,4.0
ChZDSUhNMG9nS0VJQ0FnSUM5azR1clBREAE,Vino y cata,2,0.141053,0.228878,0.336891,0.179432,0.113745,2.896,Bodegas Hidalgo – La Gitana,4.0
ChZDSUhNMG9nS0VJQ0FnSUM5azR1clBREAE,Visita y experiencia,2,0.164113,0.178288,0.294972,0.20173,0.160897,3.017,Bodegas Hidalgo – La Gitana,4.0
ChZDSUhNMG9nS0VJQ0FnSUM5bmRER0lnEAE,Instalaciones,1,0.004876,0.004661,0.037029,0.269768,0.683666,4.623,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5bmRER0lnEAE,Visita y experiencia,2,0.004253,0.003494,0.023927,0.182239,0.786087,4.742,Bodegas Delgado Zuleta,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5cFlqZ0ZnEAE,Organización y reserva,1,0.000847,0.000826,0.005328,0.156723,0.836276,4.827,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5cFlqZ0ZnEAE,Vino y cata,1,0.000847,0.000826,0.005328,0.156723,0.836276,4.827,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5cFlqZ0ZnEAE,Visita y experiencia,1,0.000847,0.000826,0.005328,0.156723,0.836276,4.827,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5ck5ibElREAE,Instalaciones,1,0.034704,0.039801,0.07797,0.211106,0.636419,4.375,Bodegas Emilio Hidalgo,1.0
ChZDSUhNMG9nS0VJQ0FnSUM5ck5ibElREAE,Vino y cata,4,0.239793,0.227714,0.140753,0.127857,0.263882,2.948,Bodegas Emilio Hidalgo,1.0
ChZDSUhNMG9nS0VJQ0FnSUM5cy1fd1NREAE,Vino y cata,1,0.002574,0.002225,0.014414,0.170635,0.810152,4.784,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5cy1fd1NREAE,Visita y experiencia,1,0.002574,0.002225,0.014414,0.170635,0.810152,4.784,Bodegas Lustau,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5eUtuU2R3EAE,Instalaciones,2,0.00293,0.003322,0.04558,0.333816,0.614352,4.553,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5eUtuU2R3EAE,Personal y trato,1,0.002293,0.003538,0.064357,0.454239,0.475573,4.397,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5eUtuU2R3EAE,Vino y cata,2,0.009856,0.015567,0.098205,0.428128,0.448243,4.289,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUM5eUtuU2R3EAE,Visita y experiencia,1,0.003568,0.003105,0.026804,0.213392,0.753131,4.709,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtMDVYY1BBEAE,Personal y trato,1,0.001196,0.000949,0.008836,0.138193,0.850825,4.836,Bodegas Real Tesoro & Valdespino,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtMDVYY1BBEAE,Vino y cata,1,0.002799,0.002776,0.030884,0.271818,0.691724,4.647,Bodegas Real Tesoro & Valdespino,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtMDVYY1BBEAE,Visita y experiencia,1,0.001196,0.000949,0.008836,0.138193,0.850825,4.836,Bodegas Real Tesoro & Valdespino,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtMXF1X0dREAE,Personal y trato,1,0.002976,0.002735,0.027865,0.233925,0.732499,4.69,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtMXF1X0dREAE,Vino y cata,2,0.002572,0.002364,0.022141,0.238554,0.734369,4.7,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtMXF1X0dREAE,Visita y experiencia,1,0.002169,0.001994,0.016417,0.243182,0.736239,4.709,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtN0lYcEpBEAE,Personal y trato,1,0.000769,0.000635,0.003014,0.089016,0.906565,4.9,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtN0lYcEpBEAE,Precio y valor,1,0.003837,0.003566,0.03554,0.334217,0.62284,4.569,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtN0lYcEpBEAE,Visita y experiencia,1,0.003837,0.003566,0.03554,0.334217,0.62284,4.569,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtN3ZTc1ZBEAE,Instalaciones,2,0.005478,0.005438,0.034778,0.235818,0.718488,4.656,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtN3ZTc1ZBEAE,Personal y trato,1,0.002546,0.003124,0.033238,0.322264,0.638828,4.592,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtN3ZTc1ZBEAE,Vino y cata,2,0.006292,0.006877,0.040628,0.278967,0.667236,4.594,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtN3ZTc1ZBEAE,Visita y experiencia,4,0.004503,0.005186,0.044847,0.342783,0.60268,4.534,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtNDk3SGF3EAE,Vino y cata,1,0.002414,0.002663,0.017137,0.216016,0.76177,4.732,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtNDk3SGF3EAE,Visita y experiencia,2,0.004808,0.007698,0.066269,0.331293,0.589932,4.494,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtNHBUbGRBEAE,Instalaciones,2,0.008496,0.007773,0.040435,0.260642,0.682654,4.601,Bodegas Barón,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtNHBUbGRBEAE,Vino y cata,1,0.001769,0.001963,0.030487,0.307172,0.65861,4.619,Bodegas Barón,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtNHBUbGRBEAE,Visita y experiencia,2,0.001986,0.001947,0.02607,0.278337,0.69166,4.656,Bodegas Barón,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtNS1uZEJ3EAE,Instalaciones,1,0.006445,0.006128,0.036114,0.235623,0.715689,4.648,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtNS1uZEJ3EAE,Vino y cata,1,0.002933,0.004126,0.036968,0.356513,0.59946,4.545,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtNS1uZEJ3EAE,Visita y experiencia,1,0.004885,0.006147,0.065737,0.360566,0.562664,4.47,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtNVllMk1nEAE,Entorno y viñedo,1,0.020664,0.03486,0.205938,0.480597,0.257942,3.92,Bodegas Miguel Domecq – Entrechuelos,4.0
ChZDSUhNMG9nS0VJQ0FnSUMtNVllMk1nEAE,Instalaciones,3,0.037506,0.084064,0.263005,0.414064,0.201361,3.658,Bodegas Miguel Domecq – Entrechuelos,4.0
ChZDSUhNMG9nS0VJQ0FnSUMtNVllMk1nEAE,Precio y valor,1,0.003299,0.014431,0.187251,0.534064,0.260955,4.035,Bodegas Miguel Domecq – Entrechuelos,4.0
ChZDSUhNMG9nS0VJQ0FnSUMtNVllMk1nEAE,Vino y cata,2,0.05461,0.118881,0.300882,0.354063,0.171564,3.469,Bodegas Miguel Domecq – Entrechuelos,4.0
ChZDSUhNMG9nS0VJQ0FnSUMtNVllMk1nEAE,Visita y experiencia,1,0.020664,0.03486,0.205938,0.480597,0.257942,3.92,Bodegas Miguel Domecq – Entrechuelos,4.0
ChZDSUhNMG9nS0VJQ0FnSUMtNk1ldkZBEAE,Instalaciones,1,0.003365,0.004218,0.035674,0.280295,0.676448,4.622,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtNk1ldkZBEAE,Personal y trato,1,0.003365,0.004218,0.035674,0.280295,0.676448,4.622,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtNk1ldkZBEAE,Vino y cata,1,0.260635,0.161829,0.083524,0.145554,0.348458,3.159,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtNk1ldkZBEAE,Visita y experiencia,1,0.260635,0.161829,0.083524,0.145554,0.348458,3.159,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtOGVLZFB3EAE,Instalaciones,1,0.005147,0.005812,0.053743,0.282435,0.652863,4.572,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtOGVLZFB3EAE,Precio y valor,1,0.005147,0.005812,0.053743,0.282435,0.652863,4.572,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtOXVpLUNBEAE,Personal y trato,1,0.001589,0.001263,0.010642,0.198094,0.788411,4.77,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUMtOXVpLUNBEAE,Vino y cata,2,0.020006,0.034862,0.077156,0.254117,0.613859,4.407,Bodegas Fundador,5.0
